aligned_name,source,taxonIDClean,taxonomicStatusClean,alternativeTaxonomicStatusClean,acceptedNameUsageID,canonicalName,scientificNameAuthorship,taxonRank,taxonomicStatus,family,subclass,taxonDistribution,ccAttributionIRI
Hovea heterophylla,APC,https://id.biodiversity.org.au/node/apni/2895551,accepted,pro parte taxonomic synonym,https://id.biodiversity.org.au/node/apni/2895551,Hovea heterophylla,A.Cunn. ex Hook.f.,Species,accepted,Fabaceae,Magnoliidae,"Qld, NSW, ACT, Vic, Tas",https://id.biodiversity.org.au/tree/51354547/51224833
Hovea montana,APC,https://id.biodiversity.org.au/node/apni/2906247,accepted,NA,https://id.biodiversity.org.au/node/apni/2906247,Hovea montana,(Hook.f.) J.H.Ross,Species,accepted,Fabaceae,Magnoliidae,"NSW, ACT, Vic, Tas",https://id.biodiversity.org.au/tree/51354547/51224840
Hovea parvicalyx,APC,https://id.biodiversity.org.au/node/apni/2898221,accepted,NA,https://id.biodiversity.org.au/node/apni/2898221,Hovea parvicalyx,I.Thomps.,Species,accepted,Fabaceae,Magnoliidae,Qld,https://id.biodiversity.org.au/tree/51354547/51224842
Hovea trisperma,APC,https://id.biodiversity.org.au/node/apni/2895730,accepted,NA,https://id.biodiversity.org.au/node/apni/2895730,Hovea trisperma,Benth.,Species,accepted,Fabaceae,Magnoliidae,WA,https://id.biodiversity.org.au/tree/51354547/51224856
Hyalochlamys globifera,APC,https://id.biodiversity.org.au/node/apni/2920525,accepted,NA,https://id.biodiversity.org.au/node/apni/2920525,Hyalochlamys globifera,A.Gray,Species,accepted,Asteraceae,Magnoliidae,WA,https://id.biodiversity.org.au/tree/51354547/51245094
Hyalosperma demissum,APC,https://id.biodiversity.org.au/node/apni/2907974,accepted,NA,https://id.biodiversity.org.au/node/apni/2907974,Hyalosperma demissum,(A.Gray) Paul G.Wilson,Species,accepted,Asteraceae,Magnoliidae,"WA, SA, NSW, Vic, Tas",https://id.biodiversity.org.au/tree/51354547/51245102
Hyalosperma glutinosum subsp. glutinosum,APC,https://id.biodiversity.org.au/node/apni/2920715,accepted,NA,https://id.biodiversity.org.au/node/apni/2920715,Hyalosperma glutinosum subsp. glutinosum,NA,Subspecies,accepted,Asteraceae,Magnoliidae,"WA, SA, Qld, NSW, Vic",https://id.biodiversity.org.au/tree/51354547/51245104
Hyalosperma semisterile,APC,https://id.biodiversity.org.au/node/apni/2895263,accepted,NA,https://id.biodiversity.org.au/node/apni/2895263,Hyalosperma semisterile,(F.Muell.) Paul G.Wilson,Species,accepted,Asteraceae,Magnoliidae,"SA, Qld, NSW, Vic",https://id.biodiversity.org.au/tree/51354547/51340326
Hybanthus aurantiacus,APC,https://id.biodiversity.org.au/node/apni/2899130,accepted,NA,https://id.biodiversity.org.au/node/apni/2899130,Hybanthus aurantiacus,(F.Muell. ex Benth.) F.Muell.,Species,accepted,Violaceae,Magnoliidae,"WA, NT, SA, Qld",https://id.biodiversity.org.au/tree/51354547/51227592
Hybanthus enneaspermus,APC,https://id.biodiversity.org.au/node/apni/2914916,accepted,misapplied,https://id.biodiversity.org.au/node/apni/2914916,Hybanthus enneaspermus,(L.) F.Muell.,Species,accepted,Violaceae,Magnoliidae,"WA, NT, Qld, NSW",https://id.biodiversity.org.au/tree/51354547/51227596
Hybanthus floribundus,APC,https://id.biodiversity.org.au/node/apni/2888586,accepted,NA,https://id.biodiversity.org.au/node/apni/2888586,Hybanthus floribundus,(Lindl.) F.Muell.,Species,accepted,Violaceae,Magnoliidae,"WA, SA, NSW, Vic",https://id.biodiversity.org.au/tree/51354547/51227582
Hybanthus monopetalus,APC,https://id.biodiversity.org.au/node/apni/2887517,accepted,NA,https://id.biodiversity.org.au/node/apni/2887517,Hybanthus monopetalus,(Schult.) Domin,Species,accepted,Violaceae,Magnoliidae,"SA, Qld, NSW, Vic",https://id.biodiversity.org.au/tree/51354547/51301632
Hydnophytum moseleyanum var. moseleyanum,APC,https://id.biodiversity.org.au/node/apni/2896519,accepted,NA,https://id.biodiversity.org.au/node/apni/2896519,Hydnophytum moseleyanum var. moseleyanum,NA,Varietas,accepted,Rubiaceae,Magnoliidae,Qld,https://id.biodiversity.org.au/tree/51354547/51237434
Hydrocotyle,APC,https://id.biodiversity.org.au/taxon/apni/51311014,accepted,NA,https://id.biodiversity.org.au/taxon/apni/51311014,Hydrocotyle,L.,Genus,accepted,Araliaceae,Magnoliidae,"WA (native and naturalised), NT, SA (native and naturalised), Qld (native and naturalised), NSW (native and naturalised), LHI (native and naturalised), ACT, Vic (native and naturalised), Tas, MI",https://id.biodiversity.org.au/tree/51354547/51241983
Hydrocotyle algida,APC,https://id.biodiversity.org.au/node/apni/2897882,accepted,NA,https://id.biodiversity.org.au/node/apni/2897882,Hydrocotyle algida,N.A.Wakef.,Species,accepted,Araliaceae,Magnoliidae,"NSW, ACT, Vic",https://id.biodiversity.org.au/tree/51354547/51242002
Hydrocotyle callicarpa,APC,https://id.biodiversity.org.au/node/apni/2894173,accepted,NA,https://id.biodiversity.org.au/node/apni/2894173,Hydrocotyle callicarpa,Bunge,Species,accepted,Araliaceae,Magnoliidae,"WA, SA, NSW, Vic, Tas",https://id.biodiversity.org.au/tree/51354547/51241994
Hydrocotyle comocarpa,APC,https://id.biodiversity.org.au/node/apni/2918331,accepted,NA,https://id.biodiversity.org.au/node/apni/2918331,Hydrocotyle comocarpa,F.Muell.,Species,accepted,Araliaceae,Magnoliidae,"SA, Vic, Tas",https://id.biodiversity.org.au/tree/51354547/51302811
Hydrocotyle diantha,APC,https://id.biodiversity.org.au/node/apni/2908930,accepted,NA,https://id.biodiversity.org.au/node/apni/2908930,Hydrocotyle diantha,DC.,Species,accepted,Araliaceae,Magnoliidae,"WA, SA",https://id.biodiversity.org.au/tree/51354547/51242009
Hydrocotyle foveolata,APC,https://id.biodiversity.org.au/node/apni/2889365,accepted,NA,https://id.biodiversity.org.au/node/apni/2889365,Hydrocotyle foveolata,H.Eichler,Species,accepted,Araliaceae,Magnoliidae,"SA, NSW, Vic, Tas",https://id.biodiversity.org.au/tree/51354547/51241993
Hydrocotyle laxiflora,APC,https://id.biodiversity.org.au/node/apni/2898015,accepted,NA,https://id.biodiversity.org.au/node/apni/2898015,Hydrocotyle laxiflora,DC.,Species,accepted,Araliaceae,Magnoliidae,"SA, Qld, NSW, ACT, Vic, Tas",https://id.biodiversity.org.au/tree/51354547/51242016
Hydrocotyle rugulosa,APC,https://id.biodiversity.org.au/node/apni/2903665,accepted,NA,https://id.biodiversity.org.au/node/apni/2903665,Hydrocotyle rugulosa,Turcz.,Species,accepted,Araliaceae,Magnoliidae,"WA, SA, Vic",https://id.biodiversity.org.au/tree/51354547/51241995
Hydrocotyle sibthorpioides,APC,https://id.biodiversity.org.au/node/apni/2918489,accepted,NA,https://id.biodiversity.org.au/node/apni/2918489,Hydrocotyle sibthorpioides,Lam.,Species,accepted,Araliaceae,Magnoliidae,"Qld, NSW, ACT, Vic, Tas",https://id.biodiversity.org.au/tree/51354547/51242026
Hydrolea zeylanica,APC,https://id.biodiversity.org.au/node/apni/2918120,accepted,NA,https://id.biodiversity.org.au/node/apni/2918120,Hydrolea zeylanica,(L.) J.Vahl,Species,accepted,Hydroleaceae,Magnoliidae,"WA, NT, Qld",https://id.biodiversity.org.au/tree/51354547/51236559
Hygrophila angustifolia,APC,https://id.biodiversity.org.au/node/apni/2917128,accepted,NA,https://id.biodiversity.org.au/node/apni/2917128,Hygrophila angustifolia,R.Br.,Species,accepted,Acanthaceae,Magnoliidae,"WA, NT, Qld, NSW",https://id.biodiversity.org.au/tree/51354547/51240271
Hypericum gramineum,APC,https://id.biodiversity.org.au/node/apni/2888539,accepted,NA,https://id.biodiversity.org.au/node/apni/2888539,Hypericum gramineum,G.Forst.,Species,accepted,Hypericaceae,Magnoliidae,"WA, NT, SA, Qld, NSW, ACT, Vic, Tas",https://id.biodiversity.org.au/tree/51354547/51342294
Hypericum japonicum,APC,https://id.biodiversity.org.au/node/apni/2916339,accepted,NA,https://id.biodiversity.org.au/node/apni/2916339,Hypericum japonicum,Thunb.,Species,accepted,Hypericaceae,Magnoliidae,"WA, SA, Qld, NSW, ACT, Vic, Tas",https://id.biodiversity.org.au/tree/51354547/51228550
Hypericum perforatum,APC,https://id.biodiversity.org.au/node/apni/2898411,accepted,NA,https://id.biodiversity.org.au/node/apni/2898411,Hypericum perforatum,L.,Species,accepted,Hypericaceae,Magnoliidae,"WA (naturalised), SA (naturalised), Qld (naturalised), NSW (naturalised), ACT (naturalised), Vic (naturalised), Tas (naturalised)",https://id.biodiversity.org.au/tree/51354547/51228543
Hypocalymma angustifolium subsp. Swan Coastal Plain (G.J.Keighery 16777),APC,https://id.biodiversity.org.au/node/apni/2894717,accepted,NA,https://id.biodiversity.org.au/node/apni/2894717,Hypocalymma angustifolium subsp. Swan Coastal Plain (G.J.Keighery 16777),WA Herbarium,Subspecies,accepted,Myrtaceae,Magnoliidae,WA,https://id.biodiversity.org.au/tree/51354547/51232827
Hypocalymma strictum,APC,https://id.biodiversity.org.au/taxon/apni/51309998,accepted,taxonomic synonym,https://id.biodiversity.org.au/taxon/apni/51309998,Hypocalymma strictum,Schauer,Species,accepted,Myrtaceae,Magnoliidae,WA,https://id.biodiversity.org.au/tree/51354547/51309997
Hypochaeris,APC,https://id.biodiversity.org.au/taxon/apni/51268540,accepted,NA,https://id.biodiversity.org.au/taxon/apni/51268540,Hypochaeris,L.,Genus,accepted,Asteraceae,Magnoliidae,"WA (naturalised), NT (formerly naturalised), SA (naturalised), Qld (naturalised), NSW (naturalised), LHI (naturalised), NI (naturalised), ACT (naturalised), Vic (naturalised), Tas (naturalised)",https://id.biodiversity.org.au/tree/51354547/51244412
Hypochaeris glabra,APC,https://id.biodiversity.org.au/node/apni/2907367,accepted,NA,https://id.biodiversity.org.au/node/apni/2907367,Hypochaeris glabra,L.,Species,accepted,Asteraceae,Magnoliidae,"WA (naturalised), NT (naturalised), SA (naturalised), Qld (naturalised), NSW (naturalised), NI (naturalised), ACT (naturalised), Vic (naturalised), Tas (naturalised)",https://id.biodiversity.org.au/tree/51354547/51244413
Hypochaeris radicata,APC,https://id.biodiversity.org.au/node/apni/2907368,accepted,NA,https://id.biodiversity.org.au/node/apni/2907368,Hypochaeris radicata,L.,Species,accepted,Asteraceae,Magnoliidae,"WA (naturalised), NT (formerly naturalised), SA (naturalised), Qld (naturalised), NSW (naturalised), LHI (naturalised), NI (naturalised), ACT (naturalised), Vic (naturalised), Tas (naturalised)",https://id.biodiversity.org.au/tree/51354547/51244414
Hypogymnia,APNI,https://id.biodiversity.org.au/name/apni/120437,unplaced,NA,NA,Hypogymnia,NA,Genus,unplaced,Hypogymniaceae,NA,NA,NA
Hypolaena,APC,https://id.biodiversity.org.au/node/apni/2889514,accepted,NA,https://id.biodiversity.org.au/node/apni/2889514,Hypolaena,R.Br.,Genus,accepted,Restionaceae,Magnoliidae,"WA, SA, Qld, NSW, Vic, Tas",https://id.biodiversity.org.au/tree/51354547/51216244
Hypolaena exsulca,APC,https://id.biodiversity.org.au/node/apni/2902062,accepted,NA,https://id.biodiversity.org.au/node/apni/2902062,Hypolaena exsulca,R.Br.,Species,accepted,Restionaceae,Magnoliidae,WA,https://id.biodiversity.org.au/tree/51354547/51216248
Hypolaena fastigiata,APC,https://id.biodiversity.org.au/node/apni/2912595,accepted,taxonomic synonym,https://id.biodiversity.org.au/node/apni/2912595,Hypolaena fastigiata,R.Br.,Species,accepted,Restionaceae,Magnoliidae,"WA, SA, Qld, NSW, Vic, Tas",https://id.biodiversity.org.au/tree/51354547/51216249
Hysterobaeckea behrii,APC,https://id.biodiversity.org.au/taxon/apni/51311172,accepted,NA,https://id.biodiversity.org.au/taxon/apni/51311172,Hysterobaeckea behrii,(Schltdl.) Rye,Species,accepted,Myrtaceae,Magnoliidae,"SA, Vic",https://id.biodiversity.org.au/tree/51354547/51311171
Indigastrum parviflorum,APC,https://id.biodiversity.org.au/node/apni/2907201,accepted,NA,https://id.biodiversity.org.au/node/apni/2907201,Indigastrum parviflorum,(B.Heyne ex Wight & Arn.) Schrire,Species,accepted,Fabaceae,Magnoliidae,"WA, NT, SA (doubtfully naturalised), Qld",https://id.biodiversity.org.au/tree/51354547/51225189
Indigofera,APC,https://id.biodiversity.org.au/taxon/apni/51300234,accepted,NA,https://id.biodiversity.org.au/taxon/apni/51300234,Indigofera,L.,Genus,accepted,Fabaceae,Magnoliidae,"CoI, ChI, WA (native and naturalised), NT (native and naturalised), SA, Qld (native and naturalised), NSW (native and naturalised), NI (naturalised), ACT, Vic",https://id.biodiversity.org.au/tree/51354547/51225190
Indigofera australis subsp. australis,APC,https://id.biodiversity.org.au/node/apni/2915313,accepted,NA,https://id.biodiversity.org.au/node/apni/2915313,Indigofera australis subsp. australis,NA,Subspecies,accepted,Fabaceae,Magnoliidae,"SA, Qld, NSW, ACT, Vic, Tas",https://id.biodiversity.org.au/tree/51354547/51225218
Indigofera colutea,APC,https://id.biodiversity.org.au/node/apni/2893729,accepted,NA,https://id.biodiversity.org.au/node/apni/2893729,Indigofera colutea,(Burm.f.) Merr.,Species,accepted,Fabaceae,Magnoliidae,"WA, NT, SA, Qld, NSW",https://id.biodiversity.org.au/tree/51354547/51225225
Indigofera cornuligera,APC,https://id.biodiversity.org.au/node/apni/2904185,accepted,NA,https://id.biodiversity.org.au/node/apni/2904185,Indigofera cornuligera,Peter G.Wilson & Rowe,Species,accepted,Fabaceae,Magnoliidae,"WA, NT, SA",https://id.biodiversity.org.au/tree/51354547/51225227
Indigofera cornuligera subsp. cornuligera,APC,https://id.biodiversity.org.au/node/apni/2907180,accepted,NA,https://id.biodiversity.org.au/node/apni/2907180,Indigofera cornuligera subsp. cornuligera,NA,Subspecies,accepted,Fabaceae,Magnoliidae,"WA, NT, SA",https://id.biodiversity.org.au/tree/51354547/51225228
Indigofera cornuligera subsp. flindersensis,APC,https://id.biodiversity.org.au/node/apni/2906289,accepted,NA,https://id.biodiversity.org.au/node/apni/2906289,Indigofera cornuligera subsp. flindersensis,Peter G.Wilson & Rowe,Subspecies,accepted,Fabaceae,Magnoliidae,SA,https://id.biodiversity.org.au/tree/51354547/51225229
Indigofera ewartiana,APC,https://id.biodiversity.org.au/node/apni/2889892,accepted,NA,https://id.biodiversity.org.au/node/apni/2889892,Indigofera ewartiana,Domin,Species,accepted,Fabaceae,Magnoliidae,"NT, Qld",https://id.biodiversity.org.au/tree/51354547/51225233
Indigofera georgei,APC,https://id.biodiversity.org.au/node/apni/2914072,accepted,NA,https://id.biodiversity.org.au/node/apni/2914072,Indigofera georgei,E.Pritz.,Species,accepted,Fabaceae,Magnoliidae,"WA, NT, SA, Qld",https://id.biodiversity.org.au/tree/51354547/51225234
Indigofera haplophylla,APC,https://id.biodiversity.org.au/taxon/apni/51300233,accepted,NA,https://id.biodiversity.org.au/taxon/apni/51300233,Indigofera haplophylla,F.Muell.,Species,accepted,Fabaceae,Magnoliidae,"WA, NT, Qld",https://id.biodiversity.org.au/tree/51354547/51300232
Indigofera hirsuta,APC,https://id.biodiversity.org.au/node/apni/2918957,accepted,NA,https://id.biodiversity.org.au/node/apni/2918957,Indigofera hirsuta,L.,Species,accepted,Fabaceae,Magnoliidae,"WA, CoI, ChI, NT (naturalised), Qld, NSW",https://id.biodiversity.org.au/tree/51354547/51225239
Indigofera linifolia,APC,https://id.biodiversity.org.au/node/apni/2911491,accepted,NA,https://id.biodiversity.org.au/node/apni/2911491,Indigofera linifolia,(L.f.) Retz.,Species,accepted,Fabaceae,Magnoliidae,"WA, NT, SA, Qld, NSW",https://id.biodiversity.org.au/tree/51354547/51350047
Indigofera linnaei,APC,https://id.biodiversity.org.au/node/apni/2886993,accepted,NA,https://id.biodiversity.org.au/node/apni/2886993,Indigofera linnaei,Ali,Species,accepted,Fabaceae,Magnoliidae,"WA, NT, Qld, NSW",https://id.biodiversity.org.au/tree/51354547/51225206
Indigofera longibractea,APC,https://id.biodiversity.org.au/node/apni/2905544,accepted,NA,https://id.biodiversity.org.au/node/apni/2905544,Indigofera longibractea,J.M.Black,Species,accepted,Fabaceae,Magnoliidae,"SA, NSW",https://id.biodiversity.org.au/tree/51354547/51225211
Indigofera monophylla,APC,https://id.biodiversity.org.au/node/apni/2914745,accepted,NA,https://id.biodiversity.org.au/node/apni/2914745,Indigofera monophylla,DC.,Species,accepted,Fabaceae,Magnoliidae,"WA, NT",https://id.biodiversity.org.au/tree/51354547/51225242
Indigofera polygaloides,APC,https://id.biodiversity.org.au/node/apni/2913860,accepted,NA,https://id.biodiversity.org.au/node/apni/2913860,Indigofera polygaloides,M.B.Scott,Species,accepted,Fabaceae,Magnoliidae,"WA, NT, Qld",https://id.biodiversity.org.au/tree/51354547/51225204
Indigofera pratensis,APC,https://id.biodiversity.org.au/node/apni/2919326,accepted,NA,https://id.biodiversity.org.au/node/apni/2919326,Indigofera pratensis,F.Muell.,Species,accepted,Fabaceae,Magnoliidae,"WA, NT, Qld",https://id.biodiversity.org.au/tree/51354547/51225244
Indigofera psammophila,APC,https://id.biodiversity.org.au/node/apni/2896589,accepted,NA,https://id.biodiversity.org.au/node/apni/2896589,Indigofera psammophila,Peter G.Wilson,Species,accepted,Fabaceae,Magnoliidae,"WA, NT, SA, Qld, NSW",https://id.biodiversity.org.au/tree/51354547/51225245
Indigofera sp. A Kimberley Flora (G.J.Keighery & N.Gibson 70),APC,https://id.biodiversity.org.au/node/apni/2896600,accepted,NA,https://id.biodiversity.org.au/node/apni/2896600,Indigofera sp. A Kimberley Flora (G.J.Keighery & N.Gibson 70),WA Herbarium,Species,accepted,Fabaceae,Magnoliidae,WA,https://id.biodiversity.org.au/tree/51354547/51225254
Indigofera sp. Bungaroo Creek (S.van Leeuwen 4301),APC,https://id.biodiversity.org.au/node/apni/2912919,accepted,NA,https://id.biodiversity.org.au/node/apni/2912919,Indigofera sp. Bungaroo Creek (S.van Leeuwen 4301),WA Herbarium,Species,accepted,Fabaceae,Magnoliidae,WA,https://id.biodiversity.org.au/tree/51354547/51225256
Indigofera trita,APC,https://id.biodiversity.org.au/node/apni/2889613,accepted,NA,https://id.biodiversity.org.au/node/apni/2889613,Indigofera trita,L.f.,Species,accepted,Fabaceae,Magnoliidae,"WA, Qld",https://id.biodiversity.org.au/tree/51354547/51251071
Indigofera trita subsp. trita,APC,https://id.biodiversity.org.au/node/apni/2906885,accepted,NA,https://id.biodiversity.org.au/node/apni/2906885,Indigofera trita subsp. trita,NA,Subspecies,accepted,Fabaceae,Magnoliidae,"WA, Qld",https://id.biodiversity.org.au/tree/51354547/51225273
Indigofera wannanii,APC,https://id.biodiversity.org.au/node/apni/2889459,accepted,NA,https://id.biodiversity.org.au/node/apni/2889459,Indigofera wannanii,Peter G.Wilson,Species,accepted,Fabaceae,Magnoliidae,Qld,https://id.biodiversity.org.au/tree/51354547/51225203
Ipomoea,APC,https://id.biodiversity.org.au/taxon/apni/51270704,accepted,NA,https://id.biodiversity.org.au/taxon/apni/51270704,Ipomoea,L.,Genus,accepted,Convolvulaceae,Magnoliidae,"WA (native and naturalised), CoI, ChI (native and naturalised), AR, NT (native and naturalised), SA (native and naturalised), Qld (native and naturalised), CSI, NSW (native and naturalised), LHI (native and naturalised), NI (native and naturalised), Vic (naturalised)",https://id.biodiversity.org.au/tree/51354547/51236997
Ipomoea coptica,APC,https://id.biodiversity.org.au/node/apni/2900045,accepted,NA,https://id.biodiversity.org.au/node/apni/2900045,Ipomoea coptica,(L.) Roth,Species,accepted,Convolvulaceae,Magnoliidae,"WA, NT, Qld",https://id.biodiversity.org.au/tree/51354547/51237019
